Exchange,Symbol,ISIN,Security ID,SecurityType,Security Desc.,Expiry/Series,round,OptionType,StrikePrice,Multiplier,TickSize,TradingUnitFactor,Divider,BaseCurrency,SettleCurrency,Digits,Product ID,
MT5_NSE,INDUSTOWER,,INDUSTOWER.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,INDUSTOWER.V24,
MT5_NSE,INFRATEL,,INFRATEL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,INFRATEL.U24,
MT5_NSE,INFRATEL,,INFRATEL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,INFRATEL.V24,
MT5_NSE,INFY,,INFY.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,INFY.U24,
MT5_NSE,INFY,,INFY.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,INFY.V24,
MT5_NSE,INTELLECT,,INTELLECT.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,INTELLECT.U24,
MT5_NSE,INTELLECT,,INTELLECT.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,INTELLECT.V24,
MT5_NSE,IOC,,IOC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,IOC.U24,
MT5_NSE,IOC,,IOC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,IOC.V24,
MT5_NSE,IPCALAB,,IPCALAB.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,IPCALAB.U24,
MT5_NSE,IPCALAB,,IPCALAB.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,IPCALAB.V24,
MT5_NSE,IRCTC,,IRCTC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,IRCTC.U24,
MT5_NSE,IRCTC,,IRCTC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,IRCTC.V24,
MT5_NSE,ITC,,ITC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,ITC.U24,
MT5_NSE,ITC,,ITC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,ITC.V24,
MT5_NSE,JINDALSTEL,,JINDALSTEL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,JINDALSTEL.U24,
MT5_NSE,JINDALSTEL,,JINDALSTEL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,JINDALSTEL.V24,
MT5_NSE,JKCEMENT,,JKCEMENT.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,JKCEMENT.U24,
MT5_NSE,JKCEMENT,,JKCEMENT.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,JKCEMENT.V24,
MT5_NSE,JSWSTEEL,,JSWSTEEL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,JSWSTEEL.U24,
MT5_NSE,JSWSTEEL,,JSWSTEEL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,JSWSTEEL.V24,
MT5_NSE,JUBLFOOD,,JUBLFOOD.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,JUBLFOOD.U24,
MT5_NSE,JUBLFOOD,,JUBLFOOD.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,JUBLFOOD.V24,
MT5_NSE,KOTAKBANK,,KOTAKBANK.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,KOTAKBANK.U24,
MT5_NSE,KOTAKBANK,,KOTAKBANK.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,KOTAKBANK.V24,
MT5_NSE,L&NTFH,,L&NTFH.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,L&NTFH.U24,
MT5_NSE,L&TFH,,L&TFH.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,L&TFH.U24,
MT5_NSE,L&TFH,,L&TFH.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,L&TFH.V24,
MT5_NSE,LALPATHLAB,,LALPATHLAB.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LALPATHLAB.U24,
MT5_NSE,LALPATHLAB,,LALPATHLAB.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LALPATHLAB.V24,
MT5_NSE,LAURUSLABS,,LAURUSLABS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LAURUSLABS.U24,
MT5_NSE,LAURUSLABS,,LAURUSLABS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LAURUSLABS.V24,
MT5_NSE,LICHSGFIN,,LICHSGFIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LICHSGFIN.U24,
MT5_NSE,LICHSGFIN,,LICHSGFIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LICHSGFIN.V24,
MT5_NSE,LNTFH,,LNTFH.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LNTFH.U24,
MT5_NSE,LNTFH,,LNTFH.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LNTFH.V24,
MT5_NSE,LT,,LT.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LT.U24,
MT5_NSE,LT,,LT.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LT.V24,
MT5_NSE,LTF,,LTF.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LTF.U24,
MT5_NSE,LTFH,,LTFH.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LTFH.U24,
MT5_NSE,LTFH,,LTFH.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LTFH.V24,
MT5_NSE,LTI,,LTI.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LTI.U24,
MT5_NSE,LTI,,LTI.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LTI.V24,
MT5_NSE,LTIM,,LTIM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LTIM.U24,
MT5_NSE,LTIM,,LTIM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LTIM.V24,
MT5_NSE,LTTS,,LTTS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LTTS.U24,
MT5_NSE,LTTS,,LTTS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LTTS.V24,
MT5_NSE,LUPIN,,LUPIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,LUPIN.U24,
MT5_NSE,LUPIN,,LUPIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,LUPIN.V24,
MT5_NSE,M&M,,M&M.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,M&M.U24,
MT5_NSE,M&M,,M&M.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,M&M.V24,
MT5_NSE,M&MFIN,,M&MFIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,M&MFIN.U24,
MT5_NSE,M&MFIN,,M&MFIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,M&MFIN.V24,
MT5_NSE,M-M,,M-M.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,M-M.V24,
MT5_NSE,M-MFIN,,M-MFIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,M-MFIN.V24,
MT5_NSE,MAM-INDIA,,MAM-INDIA.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MAM-INDIA.U24,
MT5_NSE,MAM-INDIA,,MAM-INDIA.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MAM-INDIA.V24,
MT5_NSE,MANAPPURAM,,MANAPPURAM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MANAPPURAM.U24,
MT5_NSE,MANAPPURAM,,MANAPPURAM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MANAPPURAM.V24,
MT5_NSE,MARICO,,MARICO.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MARICO.U24,
MT5_NSE,MARICO,,MARICO.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MARICO.V24,
MT5_NSE,MARUTI,,MARUTI.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MARUTI.U24,
MT5_NSE,MARUTI,,MARUTI.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MARUTI.V24,
MT5_NSE,MCDOWELL,,MCDOWELL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MCDOWELL.U24,
MT5_NSE,MCDOWELL,,MCDOWELL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MCDOWELL.V24,
MT5_NSE,MCDOWELL-N,,MCDOWELL-N.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MCDOWELL-N.U24,
MT5_NSE,MCDOWELL-N,,MCDOWELL-N.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MCDOWELL-N.V24,
MT5_NSE,MCX,,MCX.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MCX.U24,
MT5_NSE,MCX,,MCX.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MCX.V24,
MT5_NSE,METROPOLIS,,METROPOLIS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,METROPOLIS.U24,
MT5_NSE,METROPOLIS,,METROPOLIS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,METROPOLIS.V24,
MT5_NSE,MFSL,,MFSL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MFSL.U24,
MT5_NSE,MFSL,,MFSL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MFSL.V24,
MT5_NSE,MGL,,MGL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MGL.U24,
MT5_NSE,MGL,,MGL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MGL.V24,
MT5_NSE,MIDCPNIFTY,,MIDCPNIFTY.U24,Future,NSE Future,20240923,,XX,0,1,1,1,1,INR,INR,,MIDCPNIFTY.U24,
MT5_NSE,MIDCPNIFTY,,MIDCPNIFTY.V24,Future,NSE Future,20241028,,XX,0,1,1,1,1,INR,INR,,MIDCPNIFTY.V24,
MT5_NSE,MINDTREE,,MINDTREE.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MINDTREE.U24,
MT5_NSE,MINDTREE,,MINDTREE.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MINDTREE.V24,
MT5_NSE,MM,,MM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MM.U24,
MT5_NSE,MM,,MM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MM.V24,
MT5_NSE,MMFIN,,MMFIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MMFIN.U24,
MT5_NSE,MMFIN,,MMFIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MMFIN.V24,
MT5_NSE,MOTHERSON,,MOTHERSON.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MOTHERSON.U24,
MT5_NSE,MOTHERSON,,MOTHERSON.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MOTHERSON.V24,
MT5_NSE,MOTHERSUMI,,MOTHERSUMI.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MOTHERSUMI.U24,
MT5_NSE,MOTHERSUMI,,MOTHERSUMI.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MOTHERSUMI.V24,
MT5_NSE,MPHASIS,,MPHASIS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MPHASIS.U24,
MT5_NSE,MPHASIS,,MPHASIS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MPHASIS.V24,
MT5_NSE,MRF,,MRF.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MRF.U24,
MT5_NSE,MRF,,MRF.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MRF.V24,
MT5_NSE,MUTHOOTFIN,,MUTHOOTFIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,MUTHOOTFIN.U24,
MT5_NSE,MUTHOOTFIN,,MUTHOOTFIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,MUTHOOTFIN.V24,
MT5_NSE,NAM-INDIA,,NAM-INDIA.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NAM-INDIA.U24,
MT5_NSE,NAM-INDIA,,NAM-INDIA.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NAM-INDIA.V24,
MT5_NSE,NAMINDIA,,NAMINDIA.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NAMINDIA.U24,
MT5_NSE,NAMINDIA,,NAMINDIA.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NAMINDIA.V24,
MT5_NSE,NATIONALUM,,NATIONALUM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NATIONALUM.U24,
MT5_NSE,NATIONALUM,,NATIONALUM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NATIONALUM.V24,
MT5_NSE,NAUKRI,,NAUKRI.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NAUKRI.U24,
MT5_NSE,NAUKRI,,NAUKRI.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NAUKRI.V24,
MT5_NSE,NAVINFLUOR,,NAVINFLUOR.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NAVINFLUOR.U24,
MT5_NSE,NAVINFLUOR,,NAVINFLUOR.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NAVINFLUOR.V24,
MT5_NSE,NBCC,,NBCC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NBCC.U24,
MT5_NSE,NBCC,,NBCC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NBCC.V24,
MT5_NSE,NESTLEIND,,NESTLEIND.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NESTLEIND.U24,
MT5_NSE,NESTLEIND,,NESTLEIND.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NESTLEIND.V24,
MT5_NSE,NIFTY,,NIFTY.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NIFTY.U24,
MT5_NSE,NIFTY,,NIFTY.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NIFTY.V24,
MT5_NSE,NMDC,,NMDC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NMDC.U24,
MT5_NSE,NMDC,,NMDC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NMDC.V24,
MT5_NSE,NTPC,,NTPC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,NTPC.U24,
MT5_NSE,NTPC,,NTPC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,NTPC.V24,
MT5_NSE,OBEROIRLTY,,OBEROIRLTY.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,OBEROIRLTY.U24,
MT5_NSE,OBEROIRLTY,,OBEROIRLTY.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,OBEROIRLTY.V24,
MT5_NSE,OFSS,,OFSS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,OFSS.U24,
MT5_NSE,OFSS,,OFSS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,OFSS.V24,
MT5_NSE,ONGC,,ONGC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,ONGC.U24,
MT5_NSE,ONGC,,ONGC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,ONGC.V24,
MT5_NSE,PAGEIND,,PAGEIND.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PAGEIND.U24,
MT5_NSE,PAGEIND,,PAGEIND.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PAGEIND.V24,
MT5_NSE,PEL,,PEL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PEL.U24,
MT5_NSE,PEL,,PEL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PEL.V24,
MT5_NSE,PERSISTENT,,PERSISTENT.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PERSISTENT.U24,
MT5_NSE,PERSISTENT,,PERSISTENT.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PERSISTENT.V24,
MT5_NSE,PETRONET,,PETRONET.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PETRONET.U24,
MT5_NSE,PETRONET,,PETRONET.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PETRONET.V24,
MT5_NSE,PFC,,PFC.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PFC.U24,
MT5_NSE,PFC,,PFC.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PFC.V24,
MT5_NSE,PFIZER,,PFIZER.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PFIZER.U24,
MT5_NSE,PFIZER,,PFIZER.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PFIZER.V24,
MT5_NSE,PIDILITIND,,PIDILITIND.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PIDILITIND.U24,
MT5_NSE,PIDILITIND,,PIDILITIND.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PIDILITIND.V24,
MT5_NSE,PIIND,,PIIND.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PIIND.U24,
MT5_NSE,PIIND,,PIIND.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PIIND.V24,
MT5_NSE,PNB,,PNB.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PNB.U24,
MT5_NSE,PNB,,PNB.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PNB.V24,
MT5_NSE,POLYCAB,,POLYCAB.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,POLYCAB.U24,
MT5_NSE,POLYCAB,,POLYCAB.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,POLYCAB.V24,
MT5_NSE,POWERGRID,,POWERGRID.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,POWERGRID.U24,
MT5_NSE,POWERGRID,,POWERGRID.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,POWERGRID.V24,
MT5_NSE,PVR,,PVR.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PVR.U24,
MT5_NSE,PVR,,PVR.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PVR.V24,
MT5_NSE,PVRINOX,,PVRINOX.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,PVRINOX.U24,
MT5_NSE,PVRINOX,,PVRINOX.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,PVRINOX.V24,
MT5_NSE,RAIN,,RAIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,RAIN.U24,
MT5_NSE,RAIN,,RAIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,RAIN.V24,
MT5_NSE,RAMCOCEM,,RAMCOCEM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,RAMCOCEM.U24,
MT5_NSE,RAMCOCEM,,RAMCOCEM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,RAMCOCEM.V24,
MT5_NSE,RBLBANK,,RBLBANK.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,RBLBANK.U24,
MT5_NSE,RBLBANK,,RBLBANK.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,RBLBANK.V24,
MT5_NSE,RECLTD,,RECLTD.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,RECLTD.U24,
MT5_NSE,RECLTD,,RECLTD.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,RECLTD.V24,
MT5_NSE,RELIANCE,,RELIANCE.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,RELIANCE.U24,
MT5_NSE,RELIANCE,,RELIANCE.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,RELIANCE.V24,
MT5_NSE,SAIL,,SAIL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SAIL.U24,
MT5_NSE,SAIL,,SAIL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SAIL.V24,
MT5_NSE,SBICARD,,SBICARD.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SBICARD.U24,
MT5_NSE,SBICARD,,SBICARD.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SBICARD.V24,
MT5_NSE,SBILIFE,,SBILIFE.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SBILIFE.U24,
MT5_NSE,SBILIFE,,SBILIFE.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SBILIFE.V24,
MT5_NSE,SBIN,,SBIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SBIN.U24,
MT5_NSE,SBIN,,SBIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SBIN.V24,
MT5_NSE,SHREECEM,,SHREECEM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SHREECEM.U24,
MT5_NSE,SHREECEM,,SHREECEM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SHREECEM.V24,
MT5_NSE,SHRIRAMFIN,,SHRIRAMFIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SHRIRAMFIN.U24,
MT5_NSE,SHRIRAMFIN,,SHRIRAMFIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SHRIRAMFIN.V24,
MT5_NSE,SIEMENS,,SIEMENS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SIEMENS.U24,
MT5_NSE,SIEMENS,,SIEMENS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SIEMENS.V24,
MT5_NSE,SRF,,SRF.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SRF.U24,
MT5_NSE,SRF,,SRF.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SRF.V24,
MT5_NSE,SRTRANSFIN,,SRTRANSFIN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SRTRANSFIN.U24,
MT5_NSE,SRTRANSFIN,,SRTRANSFIN.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SRTRANSFIN.V24,
MT5_NSE,STAR,,STAR.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,STAR.U24,
MT5_NSE,STAR,,STAR.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,STAR.V24,
MT5_NSE,SUNPHARMA,,SUNPHARMA.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SUNPHARMA.U24,
MT5_NSE,SUNPHARMA,,SUNPHARMA.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SUNPHARMA.V24,
MT5_NSE,SUNTV,,SUNTV.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SUNTV.U24,
MT5_NSE,SUNTV,,SUNTV.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SUNTV.V24,
MT5_NSE,SYNGENE,,SYNGENE.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,SYNGENE.U24,
MT5_NSE,SYNGENE,,SYNGENE.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,SYNGENE.V24,
MT5_NSE,TATACHEM,,TATACHEM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TATACHEM.U24,
MT5_NSE,TATACHEM,,TATACHEM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TATACHEM.V24,
MT5_NSE,TATACOMM,,TATACOMM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TATACOMM.U24,
MT5_NSE,TATACOMM,,TATACOMM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TATACOMM.V24,
MT5_NSE,TATACONSUM,,TATACONSUM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TATACONSUM.U24,
MT5_NSE,TATACONSUM,,TATACONSUM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TATACONSUM.V24,
MT5_NSE,TATAMOTORS,,TATAMOTORS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TATAMOTORS.U24,
MT5_NSE,TATAMOTORS,,TATAMOTORS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TATAMOTORS.V24,
MT5_NSE,TATAPOWER,,TATAPOWER.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TATAPOWER.U24,
MT5_NSE,TATAPOWER,,TATAPOWER.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TATAPOWER.V24,
MT5_NSE,TATASTEEL,,TATASTEEL.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TATASTEEL.U24,
MT5_NSE,TATASTEEL,,TATASTEEL.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TATASTEEL.V24,
MT5_NSE,TCS,,TCS.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TCS.U24,
MT5_NSE,TCS,,TCS.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TCS.V24,
MT5_NSE,TECHM,,TECHM.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TECHM.U24,
MT5_NSE,TECHM,,TECHM.V24,Future,NSE Future,20241031,,XX,0,1,1,1,1,INR,INR,,TECHM.V24,
MT5_NSE,TITAN,,TITAN.U24,Future,NSE Future,20240926,,XX,0,1,1,1,1,INR,INR,,TITAN.U24,
